40;22;179;0;0;0;179;199
40;22;179;10;1;1;178;198
40;22;179;20;1;1;178;198
40;40;179;0;0;0;179;199
40;40;174;10;13;21;161;183
40;40;174;20;13;21;161;183
40;60;179;0;0;0;179;199
40;60;169;10;13;26;156;183
40;60;169;20;13;26;156;183
60;19;179;0;0;0;179;199
60;19;174;10;44;106;130;98
60;19;174;20;44;106;130;98
60;36;179;0;0;0;179;199
60;36;115;10;83;241;32;22
60;36;115;20;83;241;32;22
60;55;179;0;0;0;179;199
60;55;99;10;83;258;16;21
60;55;99;20;83;258;16;21
80;20;179;0;0;0;179;199
80;20;142;10;81;201;61;35
80;20;142;20;81;201;61;35
80;30;179;0;0;0;179;199
80;30;108;10;90;257;18;13
80;30;108;20;90;257;18;13
80;60;179;0;0;0;179;199
80;60;92;10;92;284;0;2
80;60;92;20;92;284;0;2
100;18;179;0;0;0;179;199
100;18;111;10;66;246;45;21
100;18;111;20;66;246;45;21
100;30;179;0;0;0;179;199
100;30;68;10;66;310;2;0
100;30;68;20;66;310;2;0
100;42;179;0;0;0;179;199
100;42;66;10;66;312;0;0
100;42;66;20;66;312;0;0
150;17;179;0;0;0;179;199
150;17;84;10;74;291;10;3
150;17;84;20;74;291;10;3
150;25;179;0;0;0;179;199
150;25;73;10;73;305;0;0
150;25;73;20;73;305;0;0
150;40;179;0;0;0;179;199
150;40;73;10;73;305;0;0
150;40;73;20;73;305;0;0
